"subject_id","new_key","nhdid","filename","filename_2","county","lakename","LONG_DD","LAT_DD","lake_area_ha","max_depth_m","mean_depth_m","url_1","url_2"
72987543,"2-478",109946030,"ALGER_HOWES_MNGM_0001_1.jpeg","ALGER_HOWES_MNGM_0001_2.jpeg","ALGER","HOWES ",-87.08149,46.43193,33.49,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_HOWES_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_HOWES_MNGM_0001_2.jpeg"
72987544,"2-32",NA,"ALGER_IRWIN_MNGM_0001_1.jpeg","ALGER_IRWIN_MNGM_0001_2.jpeg","ALGER","IRWIN ",-86.62621,46.21971,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_IRWIN_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_IRWIN_MNGM_0001_2.jpeg"
72987545,"2-206",44364158,"ALGER_ISLAND_MNGM_0001_1.jpeg","ALGER_ISLAND_MNGM_0001_2.jpeg","ALGER","ISLAND ",-86.64872,46.26603,12.96,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_ISLAND_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_ISLAND_MNGM_0001_2.jpeg"
72987546,"2-232",109946528,"ALGER_JOES_MNGM_0001_1.jpeg","ALGER_JOES_MNGM_0001_2.jpeg","ALGER","JOES ",-86.8201,46.30249,32.28,10.98,5.05,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_JOES_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_JOES_MNGM_0001_2.jpeg"
72987550,"2-501",120020542,"ALGER_KENNEDY_MNGM_0001_1.jpeg","ALGER_KENNEDY_MNGM_0001_2.jpeg","ALGER","KENNEDY ",-85.9426,46.55165,15.13,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_KENNEDY_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_KENNEDY_MNGM_0001_2.jpeg"
72987551,"2-627",109944938,"ALGER_KINGSTON_MNGM_0001_1.jpeg","ALGER_KINGSTON_MNGM_0001_2.jpeg","ALGER","KINGSTON ",-86.2201,46.58221,51.15,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_KINGSTON_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_KINGSTON_MNGM_0001_2.jpeg"
72987552,"2-627",109944938,"ALGER_KINGSTON_MNGM_0002_1.jpeg","ALGER_KINGSTON_MNGM_0002_2.jpeg","ALGER","KINGSTON ",-86.2201,46.58221,51.15,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_KINGSTON_MNGM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_KINGSTON_MNGM_0002_2.jpeg"
72987554,"2-622",44361360,"ALGER_LAMBERT_MNGM_0001_1.jpeg","ALGER_LAMBERT_MNGM_0001_2.jpeg","ALGER","LAMBERT ",-86.0851,46.50888,14.49,10.06,2.54,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_LAMBERT_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_LAMBERT_MNGM_0001_2.jpeg"
72987556,"2-783",109944726,"ALGER_Lavender_MNGM_0001_1.jpeg","ALGER_Lavender_MNGM_0001_2.jpeg","ALGER","LAVENDER ",-86.05454,46.59832,7.34,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_Lavender_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_Lavender_MNGM_0001_2.jpeg"
72987560,"2-60",NA,"ALGER_MAN_MNGM_0001_1.jpeg","ALGER_MAN_MNGM_0001_2.jpeg","ALGER","MAN ",-86.64204,46.19193,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_MAN_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_MAN_MNGM_0001_2.jpeg"
72987561,"2-61",NA,"ALGER_MCCOMB_MNGM_0001_1.jpeg","ALGER_MCCOMB_MNGM_0001_2.jpeg","ALGER","MCCOMB ",-86.65427,46.18776,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_MCCOMB_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_MCCOMB_MNGM_0001_2.jpeg"
72987562,"2-574",109945144,"ALGER_MCKAYS_MNGM_0001_1.jpeg","ALGER_MCKAYS_MNGM_0001_2.jpeg","ALGER","MCKAYS ",-86.05149,46.56193,23.91,3.35,0.91,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_MCKAYS_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_MCKAYS_MNGM_0001_2.jpeg"
72987563,"2-172",44363798,"ALGER_MCNEIL_MNGM_0001_1.jpeg","ALGER_MCNEIL_MNGM_0001_2.jpeg","ALGER","MCNEIL ",-86.63093,46.28915,8.17,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_MCNEIL_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_MCNEIL_MNGM_0001_2.jpeg"
72987564,"2-561",109945446,"ALGER_MELLEN_MNGM_0001_1.jpeg","ALGER_MELLEN_MNGM_0001_2.jpeg","ALGER","MELLEN ",-85.97816,46.52804,3.86,17.99,7.43,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_MELLEN_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_MELLEN_MNGM_0001_2.jpeg"
72987565,"2-439",109945626,"ALGER_MINERS_MNGM_0001_1.jpeg","ALGER_MINERS_MNGM_0001_2.jpeg","ALGER","MINERS ",-86.53788,46.48082,6.32,4.57,2.02,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_MINERS_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_MINERS_MNGM_0001_2.jpeg"
72987568,"2-188",44364070,"ALGER_MIRROR_MNGM_0001_1.jpeg","ALGER_MIRROR_MNGM_0001_2.jpeg","ALGER","MIRROR ",-86.6851,46.27582,13.93,12.5,5.98,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_MIRROR_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_MIRROR_MNGM_0001_2.jpeg"
72987570,"2-525",NA,"ALGER_MITCHELL_MNGM_0001_1.jpeg","ALGER_MITCHELL_MNGM_0001_2.jpeg","ALGER","MITCHELL ",-85.91621,46.53915,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_MITCHELL_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_MITCHELL_MNGM_0001_2.jpeg"
72987571,"2-2",NA,"ALGER_MOCCASIN_MNGM_0001_1.jpeg","ALGER_MOCCASIN_MNGM_0001_2.jpeg","ALGER","MOCCASIN ",-86.61927,46.23638,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_MOCCASIN_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_MOCCASIN_MNGM_0001_2.jpeg"
72987573,"2-514",109945346,"ALGER_NAWAKWA_MNGM_0001_1.jpeg","ALGER_NAWAKWA_MNGM_0001_2.jpeg","ALGER","NAWAKWA ",-85.97538,46.53582,178.93,10.67,2.74,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_NAWAKWA_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_NAWAKWA_MNGM_0001_2.jpeg"
72987574,"2-693",44361380,"ALGER_NEVINS_MNGM_0001_1.jpeg","ALGER_NEVINS_MNGM_0001_2.jpeg","ALGER","NEVINS ",-86.24482,46.5161,110.96,4.88,1.97,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_NEVINS_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_NEVINS_MNGM_0001_2.jpeg"
72987575,"2-481",109944956,"ALGER_NIEMI_MNGM_0001_1.jpeg","ALGER_NIEMI_MNGM_0001_2.jpeg","ALGER","NIEMI ",-85.97482,46.57054,10.16,5.79,2.53,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_NIEMI_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_NIEMI_MNGM_0001_2.jpeg"
72987577,"2-332",109946090,"ALGER_NONAME_MNGM_0001_1.jpeg","ALGER_NONAME_MNGM_0001_2.jpeg","ALGER","NONAME ",-86.59078,46.3875,3.41,5.49,3.14,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_NONAME_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_NONAME_MNGM_0001_2.jpeg"
72987578,"2-410",44361800,"ALGER_NONAME_MNGM_0003_1.jpeg","ALGER_NONAME_MNGM_0003_2.jpeg","ALGER","NONAME ",-86.3893,46.49899,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_NONAME_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_NONAME_MNGM_0003_2.jpeg"
72987579,"2-410",44361800,"ALGER_NONAME_MNGM_0005_1.jpeg","ALGER_NONAME_MNGM_0005_2.jpeg","ALGER","NONAME ",-86.3893,46.49899,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_NONAME_MNGM_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_NONAME_MNGM_0005_2.jpeg"
72987580,NA,NA,"ALGER_NONAME_MNGM_0007_1.jpeg","ALGER_NONAME_MNGM_0007_2.jpeg","ALGER","NONAME ",NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_NONAME_MNGM_0007_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_NONAME_MNGM_0007_2.jpeg"
72987581,NA,NA,"ALGER_NONAME_MNGM_0009_1.jpeg","ALGER_NONAME_MNGM_0009_2.jpeg","ALGER","NONAME ",NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_NONAME_MNGM_0009_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_NONAME_MNGM_0009_2.jpeg"
72987582,NA,NA,"ALGER_NONAME_MNGM_0013_1.jpeg","ALGER_NONAME_MNGM_0013_2.jpeg","ALGER","NONAME ",NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_NONAME_MNGM_0013_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_NONAME_MNGM_0013_2.jpeg"
72987583,"2-539",109945308,"ALGER_NORTH_MNGM_0001_1.jpeg","ALGER_NORTH_MNGM_0001_2.jpeg","ALGER"," NORTH",-85.87566,46.53721,34.8,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_NORTH_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_NORTH_MNGM_0001_2.jpeg"
72987584,"2-685",NA,"ALGER_NUGENT_MNGM_0001_1.jpeg","ALGER_NUGENT_MNGM_0001_2.jpeg","ALGER","NUGENT ",-86.19038,46.5261,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_NUGENT_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_NUGENT_MNGM_0001_2.jpeg"
72987585,"2-156",44363478,"ALGER_OTTER_MNGM_0001_1.jpeg","ALGER_OTTER_MNGM_0001_2.jpeg","ALGER","OTTER ",-86.72871,46.31165,25.16,4.88,1.75,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_OTTER_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_OTTER_MNGM_0001_2.jpeg"
72987586,"2-73",NA,"ALGER_PAN_MNGM_0001_1.jpeg","ALGER_PAN_MNGM_0001_2.jpeg","ALGER","PAN ",-86.6276,46.18638,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_PAN_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_PAN_MNGM_0001_2.jpeg"
72987588,"2-343",109946050,"ALGER_PERCH_MNGM_0001_1.jpeg","ALGER_PERCH_MNGM_0001_2.jpeg","ALGER","PERCH ",-86.71427,46.39693,47.05,10.06,4.13,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_PERCH_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_PERCH_MNGM_0001_2.jpeg"
72987589,"2-599",44361196,"ALGER_PICKEREL_MNGM_0001_1.jpeg","ALGER_PICKEREL_MNGM_0001_2.jpeg","ALGER","PICKEREL ",-86.00982,46.51832,28.38,4.57,1.75,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_PICKEREL_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_PICKEREL_MNGM_0001_2.jpeg"
72987590,"2-212",120020556,"ALGER_READY_MNGM_0001_1.jpeg","ALGER_READY_MNGM_0001_2.jpeg","ALGER","READY ",-86.71121,46.26276,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_READY_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_READY_MNGM_0001_2.jpeg"
72987591,"2-221",44364448,"ALGER_ROCK_MNGM_0001_1.jpeg","ALGER_ROCK_MNGM_0001_2.jpeg","ALGER","ROCK ",-86.65815,46.24915,4.59,8.84,4.33,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_ROCK_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_ROCK_MNGM_0001_2.jpeg"
72987593,"2-592",44361058,"ALGER_SAND_MNGM_0001_1.jpeg","ALGER_SAND_MNGM_0001_2.jpeg","ALGER","SAND ",-86.08982,46.53777,24.81,6.71,3.42,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_SAND_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_SAND_MNGM_0001_2.jpeg"
72987594,"2-754",44361600,"ALGER_SECTION36_MNGM_0001_1.jpeg","ALGER_SECTION36_MNGM_0001_2.jpeg","ALGER","SECTION ",-86.3726,46.51304,6.76,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_SECTION36_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_SECTION36_MNGM_0001_2.jpeg"
72987596,"2-217",44364362,"ALGER_SHADY_MNGM_0001_1.jpeg","ALGER_SHADY_MNGM_0001_2.jpeg","ALGER","SHADY ",-86.68538,46.2586,2.85,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_SHADY_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_SHADY_MNGM_0001_2.jpeg"
72987600,"2-486",109944864,"ALGER_SITKA_MNGM_0001_1.jpeg","ALGER_SITKA_MNGM_0001_2.jpeg","ALGER","SITKA ",-85.93704,46.57499,13.61,12.2,3.7,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_SITKA_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_SITKA_MNGM_0001_2.jpeg"
72987601,NA,NA,"ALGER_SKEELS_MNGM_0001_1.jpeg","ALGER_SKEELS_MNGM_0001_2.jpeg","ALGER","SKEELS ",NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_SKEELS_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_SKEELS_MNGM_0001_2.jpeg"
72987602,"2-118",113235967,"ALGER_STELLA_MNGM_0001_1.jpeg","ALGER_STELLA_MNGM_0001_2.jpeg","ALGER","STELLA ",-86.77732,46.18082,135,4.88,2.1,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_STELLA_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_STELLA_MNGM_0001_2.jpeg"
72987604,"2-509",109945164,"ALGER_SULLIVAN_MNGM_0001_1.jpeg","ALGER_SULLIVAN_MNGM_0001_2.jpeg","ALGER","SULLIVAN ",-85.9601,46.55415,32.53,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_SULLIVAN_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_SULLIVAN_MNGM_0001_2.jpeg"
72987606,"2-572",NA,"ALGER_TEAL_MNGM_0001_1.jpeg","ALGER_TEAL_MNGM_0001_2.jpeg","ALGER","TEAL ",-86.09427,46.56582,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_TEAL_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_TEAL_MNGM_0001_2.jpeg"
72987607,"2-42",NA,"ALGER_TEMPLE_MNGM_0001_1.jpeg","ALGER_TEMPLE_MNGM_0001_2.jpeg","ALGER","TEMPLE ",-86.64677,46.20304,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_TEMPLE_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_TEMPLE_MNGM_0001_2.jpeg"
72987609,"2-1",NA,"ALGER_THORNTON_MNGM_0001_1.jpeg","ALGER_THORNTON_MNGM_0001_2.jpeg","ALGER","THORNTON ",-86.62343,46.24471,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_THORNTON_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_THORNTON_MNGM_0001_2.jpeg"
72987610,"2-62",NA,"ALGER_TIE_MNGM_0003_1.jpeg","ALGER_TIE_MNGM_0003_2.jpeg","ALGER","TIE ",-86.64843,46.19638,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_TIE_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_TIE_MNGM_0003_2.jpeg"
72987611,NA,NA,"ALGER_TRAPPER_MNGM_0001_1.jpeg","ALGER_TRAPPER_MNGM_0001_2.jpeg","ALGER","TRAPPER ",NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_TRAPPER_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_TRAPPER_MNGM_0001_2.jpeg"
72987612,"2-614",44361146,"ALGER_TRIANGLE_MNGM_0001_1.jpeg","ALGER_TRIANGLE_MNGM_0001_2.jpeg","ALGER","TRIANGLE ",-86.09482,46.52999,19.95,8.23,2.99,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_TRIANGLE_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_TRIANGLE_MNGM_0001_2.jpeg"
72987614,"2-104",92131020,"ALGER_TROUT_MNGM_0001_1.jpeg","ALGER_TROUT_MNGM_0001_2.jpeg","ALGER","TROUT ",-86.85877,46.23418,24.36,3.05,0.19,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_TROUT_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_TROUT_MNGM_0001_2.jpeg"
72987616,"2-104",92131020,"ALGER_TROUT_MNGM_0005_1.jpeg","ALGER_TROUT_MNGM_0005_2.jpeg","ALGER","TROUT ",-86.85877,46.23418,24.36,3.05,0.19,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_TROUT_MNGM_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_TROUT_MNGM_0005_2.jpeg"
72987618,"2-166",44363524,"ALGER_TRUEMAN_MNGM_0001_1.jpeg","ALGER_TRUEMAN_MNGM_0001_2.jpeg","ALGER","TRUEMAN ",-86.66399,46.30888,2.62,10.98,3.26,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_TRUEMAN_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_TRUEMAN_MNGM_0001_2.jpeg"
72987621,"2-485",109944970,"ALGER_WEBER_MNGM_0001_1.jpeg","ALGER_WEBER_MNGM_0001_2.jpeg","ALGER","WEBER ",-85.96371,46.56693,25.74,10.06,3.33,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_WEBER_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_WEBER_MNGM_0001_2.jpeg"
72987622,"2-255",113235865,"ALGER_WHEELBARROW_MNGM_0001_1.jpeg","ALGER_WHEELBARROW_MNGM_0001_2.jpeg","ALGER","WHEELBARROW ",-86.75065,46.26221,20.98,4.57,2.43,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_WHEELBARROW_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_WHEELBARROW_MNGM_0001_2.jpeg"
72987624,"2-683",44361242,"ALGER_WISE_MNGM_0001_1.jpeg","ALGER_WISE_MNGM_0001_2.jpeg","ALGER","WISE ",-86.17343,46.52665,9.35,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_WISE_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_WISE_MNGM_0001_2.jpeg"
72987626,"2-694",44361280,"ALGER_WOLF_MNGM_0001_1.jpeg","ALGER_WOLF_MNGM_0001_2.jpeg","ALGER","WOLF ",-86.23704,46.52832,8.34,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_WOLF_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALGER_WOLF_MNGM_0001_2.jpeg"
72987628,"3-44",NA,"ALLEGAN_BASELINE_MNGM_0001_1.jpeg","ALLEGAN_BASELINE_MNGM_0001_2.jpeg","ALLEGAN","BASELINE ",-85.85343,42.4236,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALLEGAN_BASELINE_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALLEGAN_BASELINE_MNGM_0001_2.jpeg"
72987629,"3-128",152517631,"ALLEGAN_BIG_MNGM_0001_1.jpeg","ALLEGAN_BIG_MNGM_0001_2.jpeg","ALLEGAN"," BIG",-85.68759,42.55499,61.34,9.76,4.02,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALLEGAN_BIG_MNGM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALLEGAN_BIG_MNGM_0001_2.jpeg"
72987631,"3-63",NA,"ALLEGAN_DUCK_MNGM_0003_1.jpeg","ALLEGAN_DUCK_MNGM_0003_2.jpeg","ALLEGAN","DUCK ",-85.90204,42.42638,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALLEGAN_DUCK_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALLEGAN_DUCK_MNGM_0003_2.jpeg"
72987632,NA,NA,"ALLEGAN_DUMONT_MNGM_0003_1.jpeg","ALLEGAN_DUMONT_MNGM_0003_2.jpeg","ALLEGAN","DUMONT ",NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALLEGAN_DUMONT_MNGM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss4/mngm/mngm_rec/ALLEGAN_DUMONT_MNGM_0003_2.jpeg"
